"region","district","L3","L4","L5","lon","lat"
"Iburasirazuba","Nyagatare","Mukama","Gihengeri","Gishoro",30.1347446948554,-1.47157754939815
"Amajyepfo","Nyamagabe","Buruhukiro","Munini","Gitovu",29.3878795447054,-2.40765167985242
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.7946521523133,-1.61620658818795
"Iburengerazuba","Karongi","Rwankuba","Nyarusanga","Kanyege",29.349274541798,-2.13636679391823
"Iburasirazuba","Rwamagana","Gishali","Bwinsanga","Shaburondo",30.429785529369,-1.91899794425195
"Amajyepfo","Gisagara","Save","Gatoki","Nyarigina",29.7685709539109,-2.56013301778383
"Amajyaruguru","Gakenke","Gashenyi","Nyacyina","Ruhore",29.8645081938674,-1.64928854607443
"Iburasirazuba","Bugesera","Kamabuye","Nyakayaga","Ntungamo I",30.1509665883458,-2.34032631912045
"Iburengerazuba","Nyamasheke","Rangiro","Banda","Nkamba",29.2191987200184,-2.47615232254312
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.7158054814142,-1.586032301796
"Iburengerazuba","Rusizi","Bweyeye","Nyamuzi","Gakopfo",29.356775861006,-2.6331826751618
"Iburasirazuba","Nyagatare","Rwimiyaga","Rutungu","Gakagati I",30.5155482150712,-1.22984997418899
"Iburasirazuba","Kayonza","Gahini","Kahi","Nyamiyaga",30.6414591443209,-1.74757525379539
"Iburengerazuba","Rusizi","Nyakabuye","Kamanu","Mukondo",29.0348002562518,-2.54908151043286
"Iburengerazuba","Ngororero","Kageyo","Kirwa","Gatovu",29.5741669187455,-1.8924205713056
"Iburasirazuba","Ngoma","Kazo","Karama","Mpandu",30.5246383973025,-2.1951637107891
"Amajyaruguru","Rulindo","Buyoga","Butare","Karambi",30.0153569176311,-1.70946868781486
"Iburengerazuba","Rutsiro","Musasa","Murambi","Buruseri",29.3356164845311,-1.93306102556733
"Iburasirazuba","Bugesera","Gashora","Mwendo","Ruhanga",30.2409125178077,-2.2464436799909
"Amajyaruguru","Rulindo","Mbogo","Ngiramazi","Muhora",29.9568234425037,-1.76076998265388
"Umujyi wa Kigali","Gasabo","Rutunga","Kabaliza","Kabaliza",30.1707532762599,-1.83287129319547
"Amajyepfo","Ruhango","Kinazi","Rubona","Rubona",29.8670324147465,-2.17057523478002
"Amajyaruguru","Musanze","Kimonyi","Birira","Mbugayera",29.5966521662041,-1.51801160431806
"Iburasirazuba","Kayonza","Kabare","Rubumba","Nyabugogo",30.6416351680818,-2.0655553839729
"Amajyepfo","Nyaruguru","Kibeho","Kibeho","Akajonge",29.5773640064774,-2.63289038530921
"Amajyaruguru","Rulindo","Bushoki","Giko","Cyiri",29.9005293141613,-1.68349346234432
"Umujyi wa Kigali","Gasabo","Bumbogo","Musave","Kagarama",30.1662863793995,-1.91404114715764
"Amajyepfo","Nyamagabe","Kibumbwe","Nyakiza","Murambi",29.5048623451729,-2.37032990063689
"Iburasirazuba","Gatsibo","Nyagihanga","Nyagitabire","Nyamikamba",30.2202978998752,-1.51532784262801
"Amajyepfo","Muhanga","Nyamabuye","Gifumba","Gifumba",29.7318703210033,-2.08577231850827
"Iburasirazuba","Ngoma","Rukumberi","Rwintashya","Bare",30.2678506306187,-2.1767698986138
"Iburasirazuba","Nyagatare","Karangazi","Ndama","Rwabiharamba",30.4658549136753,-1.38714331450655
"Amajyepfo","Nyanza","Busoro","Shyira","Kinkanga",29.9121775227459,-2.26579739991212
"Amajyepfo","Nyamagabe","Nkomane","Mutengeri","Kavumu",29.3585136173755,-2.33513435519165
"Iburengerazuba","Nyabihu","Mukamira","Rukoma","Gitete",29.5336064186888,-1.60766159792207
"Iburasirazuba","Rwamagana","Musha","Nyabisindu","Busanza",30.339677894658,-1.88648681975704
"Amajyepfo","Gisagara","Musha","Bukinanyana","Munyegera",29.8518359623853,-2.54059041400097
"Iburasirazuba","Bugesera","Mwogo","Kagasa","Ngando",30.148376415456,-2.06050918158327
"Iburasirazuba","Kayonza","Mwiri","Kageyo","Kiyonza",30.7653669924309,-1.76018583457624
"Iburengerazuba","Karongi","Murambi","Nyarunyinya","Kamasambu",29.565397615198,-2.18802945912949
"Amajyaruguru","Burera","Butaro","Mubuga","Ryanturege",29.8533225853078,-1.42356065944851
"Amajyepfo","Kamonyi","Karama","Muganza","Nyaruteja",29.8555811993705,-1.94253561509612
"Iburasirazuba","Kirehe","Nyamugari","Bukora","Bweramana",30.7861057050569,-2.29710927249658
"Iburengerazuba","Karongi","Mutuntu","Byogo","Gasenyi",29.4483495720356,-2.18242911338526
"Amajyepfo","Ruhango","Ntongwe","Nyakabungo","Gacuriro",29.9008486158891,-2.20926719503838
"Amajyaruguru","Burera","Rugarama","Rurembo","Mpinga",29.7520259416811,-1.4067412642782
"Amajyepfo","Nyanza","Cyabakamyi","Kadaho","Gataba",29.6262842005577,-2.27889190881503
"Amajyaruguru","Gicumbi","Muko","Mwendo","Kagogo",30.2382881575775,-1.74333122306086
"Iburasirazuba","Gatsibo","Kageyo","Gituza","Gisiza",30.2743157238375,-1.69408021930576
"Iburasirazuba","Bugesera","Musenyi","Rulindo","Kabeza",29.9953828288397,-2.18310273843787
"Amajyepfo","Nyaruguru","Muganza","Samiyonga","Bigugu",29.4266318623007,-2.67218886364145
"Iburengerazuba","Ngororero","Hindiro","Runyinya","Murambi",29.5921373594982,-1.79103064705243
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.6009124049384,-1.60056711277633
"Iburasirazuba","Bugesera","Musenyi","Gicaca","Kagusa",30.0291956819435,-2.21502519250652
"Iburasirazuba","Kayonza","Mwiri","Kageyo","Kiyonza",30.6978182385392,-1.8722038709646
"Iburengerazuba","Rutsiro","Nyabirasi","Ngoma","Kaje",29.3558101816371,-1.77072129011921
"Amajyepfo","Ruhango","Kinazi","Rubona","Kagazi",29.8850566310833,-2.18203309441505
"Amajyepfo","Ruhango","Bweramana","Buhanda","Kamatungo",29.6712680738743,-2.24996751686921
"Amajyepfo","Gisagara","Mamba","Gakoma","Kivomo",29.9597309331812,-2.44229303070634
"Iburasirazuba","Nyagatare","Matimba","Kagitumba","Muvumba",30.4504515721503,-1.05326781409302
"Amajyepfo","Gisagara","Gishubi","Nyakibungo","Rebero",29.9104492893298,-2.57725513408796
"Amajyaruguru","Rulindo","Ngoma","Kabuga","Kiruli",29.9680925664763,-1.80826389620038
"Amajyepfo","Muhanga","Nyabinoni","Nyarusozi","Kanyamizo",29.6754177090701,-1.76927002204731
"Iburasirazuba","Kayonza","Nyamirama","Rurambi","Rugarama",30.5424249519327,-1.94723772812637
"Iburengerazuba","Karongi","Gishyita","Ngoma","Magarama",29.2907953973319,-2.16969963980427
"Umujyi wa Kigali","Gasabo","Rusororo","Ruhanga","Nyagacyamo",30.2496192217866,-1.93293519476964
"Iburasirazuba","Bugesera","Nyamata","Murama","Rutobotobo",30.1079057338481,-2.12553924639586
"Amajyepfo","Muhanga","Nyarusange","Mbiriri","Gasharu",29.6575526186582,-2.04895097710379
"Iburasirazuba","Rwamagana","Rubona","Mabare","Nyamabuye",30.4321601287472,-2.07917370460511
"Umujyi wa Kigali","Kicukiro","Gatenga","Karambo","Kamabuye",30.0830128305307,-1.98314418945132
"Iburengerazuba","Ngororero","Kabaya","Nyenyeri","Kimiramba",29.5628701485462,-1.76366596761368
"Amajyepfo","Nyaruguru","Busanze","Nteko","Ndatemwa",29.5439585054958,-2.79291026398734
"Amajyaruguru","Gicumbi","Mukarange","Rugerero","Rushasha",30.0469161997861,-1.49547869496886
"Iburasirazuba","Kayonza","Mwiri","Kageyo","Rwisirabo II",30.6842736028564,-1.7998990375659
"Iburengerazuba","Rusizi","Nkungu","Gatare","Cyandarama",28.9695780761097,-2.56659499840654
"Iburasirazuba","Rwamagana","Muhazi","Nsinda","Kibare",30.4432958993609,-1.91237164714619
"Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Uwinzira",29.2687137615427,-2.47884690719
"Iburasirazuba","Nyagatare","Karangazi","Ndama","Akayange",30.6167813253285,-1.37977203225116
"Iburasirazuba","Rwamagana","Fumbwe","Nyamirama","Agatare",30.2811129563733,-1.8655823524289
"Iburengerazuba","Nyamasheke","Cyato","Bisumo","Rugabe",29.2842863332379,-2.36382144146167
"Iburasirazuba","Gatsibo","Rwimbogo","Kiburara","Rebero",30.4116983514426,-1.65943323604352
"Iburengerazuba","Nyamasheke","Bushekeri","Buvungira","Mujabagiro",29.1404495564517,-2.48449664584033
"Iburasirazuba","Gatsibo","Ngarama","Ngarama","Kabeho",30.2518116125447,-1.55851267020742
"Iburasirazuba","Kirehe","Musaza","Kabuga","Nyamugari",30.5880158170599,-2.39882916519326
"Amajyaruguru","Rulindo","Buyoga","Ndarage","Kimagali",30.0401236492064,-1.68715974500488
"Amajyepfo","Nyamagabe","Kaduha","Murambi","Rebero",29.5543073145511,-2.31885877624763
"Iburasirazuba","Kayonza","Murundi","Buhabwa","Mucucu",30.7856355551889,-1.68825541681222
"Iburengerazuba","Rutsiro","Kigeyo","Rukaragata","Gahunga",29.3130652150472,-1.82449547329029
"Iburasirazuba","Gatsibo","Kabarore","Kabeza (1)","Gatoki",30.3621572359878,-1.5912500426876
"Amajyepfo","Gisagara","Nyanza","Nyamugari","Cyumba",29.7037838762092,-2.78756552342173
"Umujyi wa Kigali","Nyarugenge","Kigali","Ruriba","Ruhango",30.0334736614013,-1.98039431521732
"Amajyaruguru","Rulindo","Kisaro","Mubuga","Murambi",30.0198595810621,-1.65311362279111
"Amajyepfo","Nyamagabe","Kitabi","Kagano","Kintobo",29.4218355587982,-2.52311230080492
"Amajyepfo","Kamonyi","Mugina","Mbati","Mbati",29.9502564390211,-2.09239753421163
"Iburasirazuba","Gatsibo","Rwimbogo","Nyamatete","Kidugudu",30.48604913574,-1.53844545138856
"Amajyepfo","Ruhango","Kinihira","Gitinda","Nyagatovu",29.6329220092689,-2.18414702095223
"Iburasirazuba","Nyagatare","Karangazi","Kizirakome","Kahi",30.3802488295134,-1.41328042239358
"Iburasirazuba","Ngoma","Mugesera","Nyange","Rusave",30.3758803892345,-2.10792430189381
"Iburengerazuba","Nyamasheke","Karengera","Miko","Kabisheshe",29.0032304397674,-2.51041405248058
"Iburasirazuba","Gatsibo","Gatsibo","Nyabicwamba","Nyamuduha",30.2495524677866,-1.58781061427073
"Iburengerazuba","Karongi","Mubuga","Ryaruhanga","Jurwe",29.3335273936149,-2.14299580851835
"Iburasirazuba","Kirehe","Mushikiri","Rugarama","Birengero",30.6777671831651,-2.14938128407415
"Amajyaruguru","Burera","Butaro","Gatsibo","Rwabutama",29.8533581712428,-1.36716075636078
"Iburengerazuba","Rusizi","Nkungu","Ryamuhirwa","Rugabe",28.95373577618,-2.51450891083502
"Iburasirazuba","Kirehe","Nyamugari","Kiyanzi","Muyinza",30.7974648014519,-2.35586694152423
"Iburengerazuba","Nyabihu","Rambura","Kibisabo","Rwenzo",29.5043414339034,-1.68185389393915
"Iburasirazuba","Gatsibo","Rwimbogo","Nyamatete","Kidugudu",30.4702807629185,-1.54278641760178
"Iburengerazuba","Rutsiro","Gihango","Mataba","Nganzo",29.4053785710184,-1.92468193952657
"Iburengerazuba","Karongi","Rugabano","Mubuga","Mataba",29.5135341466077,-2.09499369707796
"Iburasirazuba","Bugesera","Mayange","Kibirizi","Gisenyi",30.1665383894181,-2.20057970156775
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.5423432897121,-1.61121110569942
"Iburengerazuba","Nyamasheke","Gihombo","Kibingo","Rusuzumiro",29.2592962173496,-2.17618780798312
"Amajyepfo","Muhanga","Rugendabari","Kanyana","Ntonde",29.6777223980872,-1.91598356844995
"Amajyaruguru","Rulindo","Ntarabana","Kiyanza","Kabirizi",30.0761603765572,-1.77099823052642
"Iburasirazuba","Bugesera","Nyarugenge","Kabuye","Nyakabingo",30.0135408769659,-2.29611322421146
"Iburasirazuba","Nyagatare","Karangazi","Ndama","Akayange",30.5243833176678,-1.44415070539278
"Iburasirazuba","Kirehe","Musaza","Kabuga","Gikenke",30.5857206487219,-2.3739918715407
"Iburengerazuba","Rusizi","Gitambi","Mashesha","Karama",28.9943755600206,-2.59165213784176
"Amajyaruguru","Rulindo","Cyungo","Marembo","Rugaragara",29.8982820701774,-1.61578485170579
"Amajyepfo","Muhanga","Nyamabuye","Remera","Gasharu",29.743110218533,-2.06782437086186
"Amajyaruguru","Gicumbi","Rukomo","Cyeya","Gateke",30.1166930532581,-1.57740691141605
"Iburasirazuba","Ngoma","Jarama","Kibimba","Uruhuha",30.3963543524445,-2.2750719745506
"Umujyi wa Kigali","Gasabo","Gisozi","Musezero","Nyakariba",30.0604509171412,-1.91071914550241
"Iburengerazuba","Ngororero","Ngororero","Kaseke","Nyabisindu",29.6641672123379,-1.7894711176282
"Iburengerazuba","Rusizi","Nzahaha","Butambamo","Ryarusaro",28.9472223412523,-2.64320657519878
"Iburasirazuba","Kayonza","Murundi","Buhabwa","Gakoma",30.5918948169206,-1.69066856493542
"Amajyaruguru","Gicumbi","Mutete","Musenyi","Rukondo",30.0919132365839,-1.70573517350697
"Umujyi wa Kigali","Kicukiro","Kanombe","Kabeza","Giporoso Ii",30.1235311482421,-1.96324411857335
"Iburengerazuba","Nyamasheke","Karengera","Gasayo","Nyamurira",29.0527267518792,-2.50632182808224
"Iburasirazuba","Bugesera","Ngeruka","Ngeruka","Muyange",30.1486640791408,-2.30645587701882
"Iburasirazuba","Nyagatare","Katabagemu","Nyakigando","Kabeza",30.3306806924103,-1.44657808182437
"Amajyepfo","Nyamagabe","Tare","Nyamigina","Nyarugeti",29.5095915492963,-2.5080962279897
"Iburasirazuba","Nyagatare","Karangazi","Kamate","Bugarama",30.4208046170338,-1.39116612750095
"Amajyepfo","Nyamagabe","Buruhukiro","Byimana","Bishyiga",29.4576895211022,-2.43086036747844
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.6482309360584,-1.55147402679931
"Iburengerazuba","Ngororero","Muhanda","Nganzo","Murehe",29.5358710757511,-1.80854538199839
"Amajyepfo","Nyamagabe","Kibumbwe","Gakanka","Rambya",29.5184306420358,-2.4110922566362
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.7856447635582,-1.59130739692472
"Iburengerazuba","Karongi","Rwankuba","Nyakamira","Mahembe",29.4303413902264,-2.1800056790798
"Iburasirazuba","Ngoma","Karembo","Akaziba","Rwamuhimbura",30.4502622633633,-2.15831082746658
"Iburasirazuba","Nyagatare","Musheri","Musheri","Kiyaza",30.3782408236019,-1.15168115763313
"Iburengerazuba","Karongi","Twumba","Gitabura","Tuvunasogi",29.3178744480727,-2.23542156209614
"Amajyepfo","Nyaruguru","Kibeho","Kibeho","Akajonge",29.563847924146,-2.62825282656117
"Amajyaruguru","Rulindo","Tumba","Misezero","Kanaba",29.9635700970855,-1.68638406458115
"Iburasirazuba","Bugesera","Rweru","Kintambwe","Nyiragiseke",30.3536394244881,-2.32879031954017
"Amajyepfo","Muhanga","Cyeza","Shori","Kibumba",29.7655605270145,-1.98905025573658
"Iburasirazuba","Nyagatare","Katabagemu","Nyakigando","Byimana",30.3531843319011,-1.4829014390045
"Amajyepfo","Nyamagabe","Nkomane","Bitandara","Muyange",29.412501688093,-2.31530284847596
"Iburasirazuba","Bugesera","Ngeruka","Gihembe","Nyarubande",30.1351170814168,-2.28150148964758
"Iburasirazuba","Bugesera","Nyamata","Kayumba","Kayenzi",30.0696205971814,-2.12064800186801
"Iburasirazuba","Nyagatare","Gatunda","Cyagaju","Hanganyundo",30.1798094123725,-1.42017221486088
"Amajyepfo","Huye","Ngoma","Butare","Busenyi",29.7529160023104,-2.61191150455323
"Amajyaruguru","Rulindo","Mbogo","Rurenge","Rurenge",29.9500702876519,-1.76747097594575
"Amajyepfo","Ruhango","Ntongwe","Kebero","Ruko",29.853624203662,-2.25395179536934
"Iburengerazuba","Nyamasheke","Macuba","Nyakabingo","Rumamfu",29.1852284407446,-2.33584331930739
"Iburasirazuba","Nyagatare","Karangazi","Nyamirama","Kayange Ii",30.5536564529644,-1.4625075331299
"Iburengerazuba","Nyamasheke","Mahembe","Nyakavumu","Cyinjira",29.2998837664271,-2.24654812650376
"Iburasirazuba","Kirehe","Nasho","Kagese","Murehe",30.7791422803422,-2.1436786570444
"Iburasirazuba","Gatsibo","Rugarama","Remera","Miko",30.3463835185699,-1.69708785552792
"Amajyepfo","Huye","Tumba","Gitwa","Rimba",29.7349236441305,-2.62077660792025
"Iburengerazuba","Rubavu","Kanzenze","Kanyirabigogo","Mizingo",29.4053141932544,-1.63576400689678
"Iburengerazuba","Karongi","Murundi","Nzaratsi","Gatwaro",29.5473288459179,-2.12916968194935
"Iburasirazuba","Kirehe","Musaza","Gasarabwayi","Gasarabwayi",30.6285051071969,-2.36314907342022
"Amajyepfo","Nyamagabe","Kibirizi","Gashiha","Muganza",29.5545013328198,-2.44528688707985
"Iburasirazuba","Nyagatare","Rwimiyaga","Kirebe","Gatebe I",30.4951908164517,-1.31756162674739
"Iburengerazuba","Nyamasheke","Rangiro","Banda","Gasumo",29.1808714530179,-2.43290829429361
"Iburasirazuba","Nyagatare","Rwimiyaga","Nyarupfubire","Nyakagando Ii",30.4006319691862,-1.27143427088151
"Amajyepfo","Huye","Rwaniro","Gatwaro","Nyakabuye",29.6985654114103,-2.44209709631574
"Amajyaruguru","Gicumbi","Mukarange","Rugerero","Ruziku",30.0424041161916,-1.51799014537331
"Iburasirazuba","Kirehe","Gahara","Murehe","Murama I",30.5113410052333,-2.34842319887975
"Amajyepfo","Huye","Mbazi","Rugango","Gahanga",29.7279727387319,-2.52138059821715
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.5581406522249,-1.50765354207016
"Amajyaruguru","Rulindo","Mbogo","Rurenge","Rurenge",29.9500693859305,-1.7629584893965
"Iburengerazuba","Nyamasheke","Kagano","Shara","Murambi",29.1086969346071,-2.31936046498902
"Iburasirazuba","Bugesera","Gashora","Kagomasi","Rushubi",30.2251272909817,-2.23049288897456
"Amajyepfo","Kamonyi","Rukoma","Bugoba","Nyenge",29.9095945818365,-1.90696226156559
"Amajyepfo","Kamonyi","Gacurabwenge","Kigembe","Buhoro",29.8826537325567,-2.02403859667471
"Iburasirazuba","Nyagatare","Matimba","Kagitumba","Munini",30.4662187131663,-1.05344275264953
"Amajyepfo","Nyamagabe","Kamegeri","Kamegeri","Kinyovu",29.5591012421601,-2.50177177934948
"Umujyi wa Kigali","Kicukiro","Masaka","Mbabe","Murambi",30.2068960451451,-2.02499791082345
"Iburasirazuba","Kayonza","Murundi","Buhabwa","Mucucu",30.5964004212525,-1.65689199304851
"Amajyepfo","Kamonyi","Musambira","Rukambura","Nkomane",29.8466097337403,-1.99435054534002
"Amajyepfo","Huye","Maraba","Kanyinya","Gikomero",29.6199010657478,-2.513614665503
"Umujyi wa Kigali","Gasabo","Ndera","Mukuyu","Jurwe",30.2113188051934,-1.90321825756891
"Iburengerazuba","Rutsiro","Musasa","Gisiza","Nyagafurwe",29.3446011874303,-1.8992832673986
"Iburasirazuba","Kirehe","Gatore","Rwantonde","Kigarama",30.5452098192038,-2.39613973639951
"Amajyaruguru","Musanze","Nkotsi","Mubago","Nyagahondo",29.5988870267487,-1.57444850535158
"Iburasirazuba","Gatsibo","Kabarore","Nyabikiri","Nyabikiri",30.4274844802962,-1.5468389534913
"Iburengerazuba","Nyamasheke","Bushekeri","Nyarusange","Gatoki",29.0750620546722,-2.40262458329205
"Iburasirazuba","Kirehe","Kigarama","Nyankurazo","Ruhuha",30.7524406500735,-2.37795531625488
"Iburasirazuba","Kayonza","Rukara","Rukara","Ibiza",30.4928123125732,-1.83394871560836
"Amajyepfo","Muhanga","Mushishiro","Rwigerero","Rwuki",29.6687830707598,-2.0174597379208
"Amajyepfo","Nyamagabe","Mbazi","Ngara","Butare",29.6151637856128,-2.37360103054271
"Iburengerazuba","Ngororero","Ngororero","Kaseke","Kanyinya",29.6664131761795,-1.76692560752744
"Amajyaruguru","Rulindo","Shyorongi","Kijabagwe","Rimwe",29.952356260486,-1.87353977668463
"Iburasirazuba","Ngoma","Kazo","Umukamba","Akabaya",30.4863311529357,-2.18349288403956
"Iburengerazuba","Ngororero","Bwira","Cyahafi","Kamina",29.5921888123281,-1.92193388131497
"Iburasirazuba","Kayonza","Ndego","Isangano","Kagese",30.7767517353492,-2.0015821244901
"Amajyaruguru","Musanze","Kinigi","Kampanga","Rugi",29.5786757817832,-1.44562479259408
"Iburengerazuba","Rusizi","Giheke","Rwega","Kanoga",28.9513430975777,-2.42639975880244
"Iburasirazuba","Rwamagana","Musha","Nyabisindu","Rwamivu",30.348683399707,-1.87981274540375
"Iburengerazuba","Karongi","Ruganda","Kabingo","Bugarura",29.5023960648816,-2.20776101323826
"Amajyaruguru","Gakenke","Gashenyi","Nyacyina","Masoro",29.8712634817215,-1.63356259630258
"Amajyepfo","Kamonyi","Ngamba","Kabuga","Raro",29.9501153745894,-1.89608120801157
"Iburasirazuba","Gatsibo","Rwimbogo","Munini","Gikobwa",30.7495934639628,-1.61345785714994
"Iburengerazuba","Nyamasheke","Bushekeri","Buvungira","Rwumba",29.0886155063955,-2.43661880278937
"Iburasirazuba","Rwamagana","Gahengeri","Kanyangese","Ruhita",30.3239412978448,-1.93820677515486
"Iburasirazuba","Bugesera","Nyarugenge","Murambi","Rurama",30.0023213393743,-2.32308589723436
"Iburasirazuba","Nyagatare","Katabagemu","Nyakigando","Ntoma",30.3239194454668,-1.45552708202741
"Amajyepfo","Nyaruguru","Nyagisozi","Nyagisozi","Muriza",29.6226485247738,-2.75070924123745
"Iburasirazuba","Kayonza","Mwiri","Nyawera","Murehe",30.537875289477,-1.86599736594596
"Iburengerazuba","Nyabihu","Karago","Gihirwa","Biseke",29.497589435374,-1.66147678858363
"Iburasirazuba","Kirehe","Mpanga","Nyakabungo","Nyagatovu",30.799412167262,-2.13712707680072
"Iburengerazuba","Ngororero","Muhanda","Ngoma","Bugobora",29.5358788678969,-1.83337242739486
"Umujyi wa Kigali","Kicukiro","Kagarama","Muyange","Kamuna",30.1213062980124,-2.00157688864478
"Iburengerazuba","Nyamasheke","Nyabitekeri","Ntango","Kankoni",29.0321675312357,-2.30062330938028
"Umujyi wa Kigali","Kicukiro","Kagarama","Rukatsa","Inshuti",30.1055369983768,-1.99239424776989
"Amajyepfo","Nyanza","Kibilizi","Rwotso","Runyonza",29.8696172610505,-2.41209647772306
"Amajyepfo","Muhanga","Kabacuzi","Kibyimba","Kamiranzogera",29.7340022278059,-1.92104106778387
"Amajyepfo","Nyaruguru","Ngera","Nyamirama","Nyamirama",29.730562570248,-2.68620844786154
"Iburasirazuba","Nyagatare","Rwempasha","Gasinga","Gasinga",30.3534279965739,-1.18297891461146
"Iburengerazuba","Karongi","Rubengera","Bubazi","Gitwa",29.4279880845434,-2.07388056025705
"Iburasirazuba","Ngoma","Mugesera","Mugatare","Icocorero",30.3938989056836,-2.1081078182847
"Amajyaruguru","Musanze","Nkotsi","Ruyumba","Murindi",29.6078921846809,-1.56776705380775
